station_id,ps_cd_mha,name,district,district_raw,kind,latitude,longitude,thana_id,match_method,name_agreement
BH-PS-5123076,5123076,Sahajitpur,SARAN,SARAN,territorial,26.0399,84.6884,BH-5123076,spatial+name,1.0
BH-PS-5804001,5804001,ARIARI,SHEIKHPURA,SHEIKHPURA,territorial,25.0706,85.8611,BH-5804001,spatial+name,1.0
BH-PS-5804013,5804013,CHEBADA,SHEIKHPURA,SHEIKHPURA,territorial,25.0746,85.9326,BH-5804013,spatial-only,0.714
BH-PS-5804014,5804014,KARANDE,SHEIKHPURA,SHEIKHPURA,territorial,25.027221,85.937622,BH-5804014,spatial+name,1.0
BH-PS-5804025,5804025,MEHUSH,SHEIKHPURA,SHEIKHPURA,territorial,25.2006,85.8325,BH-5804025,spatial+name,0.909
BH-PS-5804036,5804036,KORMA,SHEIKHPURA,SHEIKHPURA,territorial,25.1893,85.8806,BH-5804025,spatial-only,0.2
BH-PS-5804042,5804042,JAIRAMPUR MORE,SHEIKHPURA,SHEIKHPURA,territorial,25.232,85.7151,BH-5804042,spatial-only,0.818
BH-PS-5804043,5804043,MAHILA,SHEIKHPURA,SHEIKHPURA,mahila,25.1319,85.8478,,located-in-BH-5804046-not-mapped,0.133
BH-PS-5804044,5804044,SC/ST,SHEIKHPURA,SHEIKHPURA,sc_st,25.1319,85.8478,,located-in-BH-5804046-not-mapped,0.154
BH-PS-5804045,5804045,BARBIGHA,SHEIKHPURA,SHEIKHPURA,territorial,25.2167,85.7382,BH-5804045,spatial+name,1.0
BH-PS-5804046,5804046,SHEIKHPURA,SHEIKHPURA,SHEIKHPURA,territorial,25.1323,85.845,BH-5804046,spatial+name,1.0
BH-PS-5804050,5804050,SHEIKHOPUR SARAI,SHEIKHPURA,SHEIKHPURA,territorial,25.1269,85.6882,BH-5804050,spatial+name,0.963
BH-PS-5804053,5804053,Sheikhpura Prohibition,SHEIKHPURA,SHEIKHPURA,prohibition,25.132809,85.850578,,located-in-BH-5804046-not-mapped,0.621
BH-PS-5801011,5801011,PIPRAHI,SHEOHAR,SHEOHAR,territorial,26.5674,85.3132,BH-5801011,spatial+name,1.0
BH-PS-5801016,5801016,SHEOHAR,SHEOHAR,SHEOHAR,territorial,26.5163,85.2962,BH-5801016,spatial+name,1.0
BH-PS-5801019,5801019,PURNAHIA,SHEOHAR,SHEOHAR,territorial,26.6211,85.3256,BH-5801019,spatial+name,1.0
BH-PS-5801020,5801020,MAHILA,SHEOHAR,SHEOHAR,mahila,26.5163,85.2962,,located-in-BH-5801016-not-mapped,0.154
BH-PS-5801021,5801021,SC/ST,SHEOHAR,SHEOHAR,sc_st,26.5163,85.2962,,located-in-BH-5801016-not-mapped,0.182
BH-PS-5801024,5801024,SHYAMPUR BHATAHA,SHEOHAR,SHEOHAR,territorial,26.4587,85.2418,BH-5801024,spatial+name,0.933
BH-PS-5801030,5801030,TARIYANI,SHEOHAR,SHEOHAR,territorial,26.3879,85.3106,BH-5801030,spatial+name,1.0
BH-PS-5801034,5801034,Tariyani Chhapra,SHEOHAR,SHEOHAR,territorial,26.3879,85.3106,BH-5801030,spatial-only,0.7
BH-PS-5801036,5801036,Sheohar Prohibition,SHEOHAR,SHEOHAR,prohibition,26.51521,85.28533,,located-in-BH-5801016-not-mapped,0.56
BH-PS-5138001,5138001,NANPUR,SITAMARHI,SITAMARHI,territorial,26.4409,85.6653,BH-5138001,spatial+name,1.0
BH-PS-5138004,5138004,BELA,SITAMARHI,SITAMARHI,territorial,26.7895,85.728,BH-5138020,spatial-only,0.182
BH-PS-5138005,5138005,BAIRGANIA,SITAMARHI,SITAMARHI,territorial,26.7421,85.271,BH-5138005,spatial+name,1.0
BH-PS-5138006,5138006,BATHNAHA,SITAMARHI,SITAMARHI,territorial,26.6333,85.5725,BH-5138006,spatial+name,1.0
BH-PS-5138007,5138007,BELSAND,SITAMARHI,SITAMARHI,territorial,26.4381,85.3859,BH-5138007,spatial+name,1.0
BH-PS-5138008,5138008,KANHAULI,SITAMARHI,SITAMARHI,territorial,26.7999,85.5226,BH-5138018,spatial-only,0.25
BH-PS-5138009,5138009,MAJORGANJ,SITAMARHI,SITAMARHI,territorial,26.6377,85.4239,BH-5138012,spatial-only,0.462
BH-PS-5138010,5138010,PUPRI,SITAMARHI,SITAMARHI,territorial,26.4652,85.7014,BH-5138010,spatial+name,1.0
BH-PS-5138012,5138012,RIGA,SITAMARHI,SITAMARHI,territorial,26.6377,85.4239,BH-5138012,spatial+name,1.0
BH-PS-5138013,5138013,RUNNI SAIDPUR,SITAMARHI,SITAMARHI,territorial,26.3898,85.5053,BH-5138013,spatial+name,1.0
BH-PS-5138014,5138014,DUMRA,SITAMARHI,SITAMARHI,territorial,26.5624,85.5211,BH-5138014,spatial+name,1.0
BH-PS-5138015,5138015,SITAMARHI,SITAMARHI,SITAMARHI,territorial,26.599,85.4949,BH-5138012,spatial-only,0.308
BH-PS-5138017,5138017,SURSAND,SITAMARHI,SITAMARHI,territorial,26.6511,85.7191,BH-5138017,spatial+name,1.0
BH-PS-5138018,5138018,SONBARSA,SITAMARHI,SITAMARHI,territorial,26.843,85.5791,BH-5138018,spatial+name,1.0
BH-PS-5138020,5138020,PARIHAR,SITAMARHI,SITAMARHI,territorial,26.7123,85.6807,BH-5138020,spatial+name,1.0
BH-PS-5138021,5138021,PARSAUNI,SITAMARHI,SITAMARHI,territorial,26.5021,85.4082,BH-5138021,spatial+name,1.0
BH-PS-5138025,5138025,BAJPATTI,SITAMARHI,SITAMARHI,territorial,26.5528,85.62,BH-5138025,spatial+name,1.0
BH-PS-5138028,5138028,SAHIYARA,SITAMARHI,SITAMARHI,territorial,26.7161,85.4914,BH-5138006,spatial-only,0.4
BH-PS-5138033,5138033,Choraut,SITAMARHI,SITAMARHI,territorial,26.5309,85.794,BH-5138010,spatial-only,0.167
BH-PS-5138035,5138035,Mahindwara,SITAMARHI,SITAMARHI,territorial,26.3378,85.3928,BH-5138013,spatial-only,0.381
BH-PS-5138036,5138036,Punaura,SITAMARHI,SITAMARHI,territorial,26.564,85.5238,BH-5138014,spatial-only,0.5
BH-PS-5138037,5138037,Suppi,SITAMARHI,SITAMARHI,territorial,26.7004,85.3484,BH-5138009,spatial-only,0.0
BH-PS-5138038,5138038,Sitamarhi Prohibition,SITAMARHI,SITAMARHI,prohibition,26.564295,85.520023,,located-in-BH-5138014-not-mapped,0.08
BH-PS-5135001,5135001,AANDAR,SIWAN,SIWAN,territorial,26.1024,84.2893,BH-5135001,spatial-only,0.8
BH-PS-5135002,5135002,ASAWN,SIWAN,SIWAN,territorial,26.1014,84.2877,BH-5135001,spatial-only,0.4
BH-PS-5135004,5135004,JEERADEI,SIWAN,SIWAN,territorial,26.2206,84.2565,BH-5135004,spatial+name,1.0
BH-PS-5135005,5135005,GAUTAM BUDDHA NAGAR,SIWAN,SIWAN,territorial,26.2003,84.4859,BH-5135005,spatial-only,0.609
BH-PS-5135006,5135006,BARHARIA,SIWAN,SIWAN,territorial,26.2322,84.3708,BH-5135016,spatial-only,0.5
BH-PS-5135007,5135007,BASANTPUR,SIWAN,SIWAN,territorial,26.1725,84.6623,BH-5135007,spatial+name,1.0
BH-PS-5135008,5135008,BHAGWANPUR,SIWAN,SIWAN,territorial,26.0882,84.6789,BH-5135007,spatial-only,0.737
BH-PS-5135010,5135010,DARAULI,SIWAN,SIWAN,territorial,26.0783,84.1309,BH-5135010,spatial+name,1.0
BH-PS-5135012,5135012,DARAUNDA,SIWAN,SIWAN,territorial,26.1066,84.4968,BH-5135020,spatial-only,0.421
BH-PS-5135013,5135013,GUTHANI,SIWAN,SIWAN,territorial,26.1648,84.0385,BH-5135013,spatial+name,1.0
BH-PS-5135014,5135014,GORIAKOTHI,SIWAN,SIWAN,territorial,26.2563,84.6034,BH-5135014,spatial+name,0.9
BH-PS-5135017,5135017,HUSAINGANJ,SIWAN,SIWAN,territorial,26.1429,84.3233,BH-5135017,spatial+name,1.0
BH-PS-5135019,5135019,JAMO BAZAAR,SIWAN,SIWAN,territorial,26.3079,84.5668,BH-5135019,spatial-only,0.615
BH-PS-5135020,5135020,MAHARAJGANJ,SIWAN,SIWAN,territorial,26.1068,84.4967,BH-5135020,spatial+name,1.0
BH-PS-5135021,5135021,MAIRWAN,SIWAN,SIWAN,territorial,26.2372,84.1494,BH-5135021,spatial+name,0.923
BH-PS-5135022,5135022,NAUTAN,SIWAN,SIWAN,territorial,26.328,84.216,BH-5135022,spatial+name,1.0
BH-PS-5135023,5135023,PANCHRUKHI,SIWAN,SIWAN,territorial,26.1601,84.4154,BH-5135023,spatial+name,0.941
BH-PS-5135025,5135025,RAGHUNATHPUR,SIWAN,SIWAN,territorial,26.0014,84.2744,BH-5135025,spatial+name,1.0
BH-PS-5135026,5135026,NAGAR,SIWAN,SIWAN,territorial,26.2234,84.3588,BH-5135027,spatial-only,0.167
BH-PS-5135027,5135027,MUFASSIL,SIWAN,SIWAN,territorial,26.2271,84.3531,BH-5135027,spatial+name,1.0
BH-PS-5135028,5135028,SISWAN,SIWAN,SIWAN,territorial,25.9407,84.3976,BH-5135028,spatial+name,1.0
BH-PS-5135029,5135029,MAHILA,SIWAN,SIWAN,mahila,26.2234,84.3588,,located-in-BH-5135027-not-mapped,0.615
BH-PS-5135030,5135030,SC/ST,SIWAN,SIWAN,sc_st,26.2191,84.3673,,located-in-BH-5135027-not-mapped,0.182
BH-PS-5135031,5135031,Siwan Prohibition,SIWAN,SIWAN,prohibition,26.22934,84.35656,,located-in-BH-5135027-not-mapped,0.174
BH-PS-5800007,5800007,BIRPUR,SUPAUL,SUPAUL,territorial,26.515,87.0099,BH-5800007,spatial+name,1.0
BH-PS-5800010,5800010,CHHATAPUR,SUPAUL,SUPAUL,territorial,26.2119,87.0078,BH-5800010,spatial+name,1.0
BH-PS-5800013,5800013,JADIA,SUPAUL,SUPAUL,territorial,26.1022,86.9906,BH-5800013,spatial+name,1.0
BH-PS-5800014,5800014,KARJAIN,SUPAUL,SUPAUL,territorial,26.392,86.8913,BH-5800014,spatial+name,1.0
BH-PS-5800016,5800016,KISHANPUR,SUPAUL,SUPAUL,territorial,26.2131,86.6864,BH-5800016,spatial+name,1.0
BH-PS-5800018,5800018,BALUA BAZAAR,SUPAUL,SUPAUL,territorial,26.4229,87.0222,BH-5800018,spatial+name,0.947
BH-PS-5800019,5800019,BHIMPUR,SUPAUL,SUPAUL,territorial,26.3441,87.0497,BH-5800019,spatial+name,1.0
BH-PS-5800022,5800022,KUNAULI,SUPAUL,SUPAUL,territorial,26.4469,86.774,BH-5800022,spatial+name,1.0
BH-PS-5800024,5800024,MARAUNA,SUPAUL,SUPAUL,territorial,26.3145,86.5718,BH-5800027,spatial-only,0.286
BH-PS-5800027,5800027,NIRMALI,SUPAUL,SUPAUL,territorial,26.3145,86.5718,BH-5800027,spatial+name,1.0
BH-PS-5800031,5800031,PIPRA,SUPAUL,SUPAUL,territorial,26.1628,86.7992,BH-5800031,spatial+name,1.0
BH-PS-5800032,5800032,PRATAPGANJ,SUPAUL,SUPAUL,territorial,26.3096,86.9638,BH-5800032,spatial+name,1.0
BH-PS-5800034,5800034,RAGHOPUR,SUPAUL,SUPAUL,territorial,26.3079,86.8453,BH-5800034,spatial+name,1.0
BH-PS-5800035,5800035,RATANPURA,SUPAUL,SUPAUL,territorial,26.4399,86.9171,BH-5800035,spatial+name,1.0
BH-PS-5800036,5800036,BHAPTIAHI SARAI,SUPAUL,SUPAUL,territorial,26.3032,86.738,BH-5800036,spatial-only,0.783
BH-PS-5800038,5800038,RIVERINE PS,SUPAUL,SUPAUL,territorial,26.112121,86.590918,BH-5800043,spatial-only,0.0
BH-PS-5800039,5800039,SC/ST,SUPAUL,SUPAUL,sc_st,26.111998,86.59092,,located-in-BH-5800043-not-mapped,0.2
BH-PS-5800043,5800043,SUPAUL,SUPAUL,SUPAUL,territorial,26.1197,86.5954,BH-5800043,spatial+name,1.0
BH-PS-5800048,5800048,TRIVENIGANJ,SUPAUL,SUPAUL,territorial,26.13,86.8933,BH-5800048,spatial+name,0.909
BH-PS-5800049,5800049,Supaul Prohibition,SUPAUL,SUPAUL,prohibition,26.123333,86.603833,,located-in-BH-5800043-not-mapped,0.522
BH-PS-5104001,5104001,BIDUPUR,VAISHALI,VAISHALI,territorial,25.6511,85.3269,BH-5104001,spatial+name,1.0
BH-PS-5104003,5104003,BALIGAON,VAISHALI,VAISHALI,territorial,25.5325,85.3468,BH-5104020,spatial-only,0.4
BH-PS-5104004,5104004,BHAGWANPUR,VAISHALI,VAISHALI,territorial,25.8475,85.2981,BH-5104004,spatial+name,1.0
BH-PS-5104005,5104005,DESHRI,VAISHALI,VAISHALI,territorial,25.4044,85.247,,district-conflict,0.0
BH-PS-5104006,5104006,GAOROL,VAISHALI,VAISHALI,territorial,26.0038,85.0818,,district-conflict,0.0
BH-PS-5104008,5104008,JANDAHA,VAISHALI,VAISHALI,territorial,25.5459,85.1847,,district-conflict,0.0
BH-PS-5104009,5104009,LALGANJ,VAISHALI,VAISHALI,territorial,25.8681,85.1786,BH-5104009,spatial+name,1.0
BH-PS-5104010,5104010,MAHUA,VAISHALI,VAISHALI,territorial,25.3433,85.0323,,district-conflict,0.0
BH-PS-5104011,5104011,HAJIPUR SADAR,VAISHALI,VAISHALI,territorial,25.7047,85.219,BH-5104011,spatial+name,1.0
BH-PS-5104012,5104012,PATEPUR,VAISHALI,VAISHALI,territorial,25.7525,85.5259,BH-5104040,spatial-only,0.267
BH-PS-5104013,5104013,MAHANAR,VAISHALI,VAISHALI,territorial,25.6086,85.4803,BH-5104013,spatial+name,0.923
BH-PS-5104014,5104014,KATARAHA,VAISHALI,VAISHALI,territorial,25.8214,85.2019,BH-5104014,spatial-only,0.75
BH-PS-5104015,5104015,VAISHALI,VAISHALI,VAISHALI,territorial,25.9748,85.1334,BH-5104015,spatial+name,1.0
BH-PS-5104017,5104017,JURAWANPUR,VAISHALI,VAISHALI,territorial,25.5181,85.4314,BH-5104017,spatial+name,1.0
BH-PS-5104018,5104018,GANGA BRIDGE,VAISHALI,VAISHALI,territorial,25.41,85.13,,district-conflict,0.0
BH-PS-5104020,5104020,RAGHOPUR,VAISHALI,VAISHALI,territorial,25.5683,85.3778,BH-5104017,spatial-only,0.588
BH-PS-5104021,5104021,RAJAPAKAR,VAISHALI,VAISHALI,territorial,25.4381,85.2047,,district-conflict,0.0
BH-PS-5104035,5104035,SARAI,VAISHALI,VAISHALI,territorial,25.4713,85.1633,,district-conflict,0.0
BH-PS-5104040,5104040,TISHIAUTA,VAISHALI,VAISHALI,territorial,25.4809,85.3044,,district-conflict,0.0
BH-PS-5104042,5104042,Vaishali Prohibition,VAISHALI,VAISHALI,prohibition,25.707313,85.223602,,located-in-BH-5104011-not-mapped,0.323
